route_id,able_effect_pct,ace_incremental_effect_pct,total_effect_pct
B11,,5.977799268382814,5.977799268382822
B25,0.2755591196938841,2.467341202227762,2.749699305618347
B26,0.4532913543415837,10.438520233400055,10.939128497480844
B35,,-1.1385767218987197,-1.1385767218987208
B41,,1.7716627816100026,1.7716627816100061
B44+,0.1172560850516349,6.076121598764959,6.200502306126299
B46+,-7.449418278961824,-9.840769837867795,-16.557108009736933
B60,,4.640260834641497,4.6402608346415075
B62,-5.07822130719352,-6.9394813734154805,-11.665300458895489
B63,,-1.071424327183239,-1.0714243271832347
B68,,1.806799112629147,1.8067991126291538
BX12+,-5.937612315049553,-9.855999721780035,-15.20840098357793
BX15,,7.063282824895564,7.063282824895567
BX19,0.6385908240093988,-0.7985212821000462,-0.16502974172591944
BX2,,1.284798053443196,1.2847980534431924
BX20,,-0.5412109690401969,-0.5412109690401956
BX22,,0.5976421075174521,0.5976421075174487
BX28,,-4.927040388811064,-4.927040388811066
BX3,,1.01990697969791,1.0199069796979154
BX35,-6.01591686931881,-16.21213610871423,-21.25274434699197
BX36,0.02893788305440015,-10.030026819935049,-10.003991414312118
BX38,,-5.02538951761154,-5.025389517611545
BX41+,16.538037721595344,31.255260205979322,52.96230465042231
BX5,,-0.9243258563239468,-0.9243258563239487
BX7,,-4.694711582229113,-4.694711582229116
BX9,,-1.9188451482213333,-1.9188451482213376
M100,,1.64741371639382,1.6474137163938307
M101,,1.5080746615353222,1.5080746615353302
M116,,-0.4138024675364068,-0.41380246753640604
M15+,3.4565669858257384,3.639908073747833,7.222290920365149
M2,,-1.732517443481775,-1.7325174434817736
M23+,11.172548526881199,12.82419869596183,25.42953704533304
M34+,5.508800444409764,19.20904137572061,25.776029576802916
M4,,-0.6989271571510985,-0.6989271571510969
M42,,5.1975018325023665,5.19750183250236
M57,,0.06601308139263505,0.06601308139262407
M60+,,8.559384073409458,8.55938407340946
M79+,,-0.5528758212430851,-0.5528758212430818
M86+,9.526817541730018,10.226571586400514,20.727655943941325
M96,,1.3522550583125195,1.3522550583125126
Q43,-4.8541854990225515,-7.839356519984323,-12.31300511159712
Q44+,1.9318801066507476,0.6110286017298149,2.554713048383328
Q5,,6.601572588859102,6.601572588859095
Q54,-3.4641018608943885,-1.9570778566246327,-5.353384547068529
Q58,-1.74042350998722,-2.616007801310844,-4.310901696500958
Q6,,18.024423679800382,18.024423679800393
Q69,,0.2823262880499407,0.28232628804993887
S46,,-0.5437730517784451,-0.54377305177844
S79+,-0.5763680915828472,-6.111569881090105,-6.652712833983565
BX6+,,4.362791269900384,4.362791269900379
Q53+,,-0.27321867587711657,-0.27321867587711823
B82+,,-4.795162601426413,-4.7951626014264175
B42,0.0657176185447744,2.1849459739431967,2.252099486948511
